date,meantemp,humidity,wind_speed,meanpressure
2013-01-01,0.030181182453909734,84.5,0.0,1015.6666666666666
2013-01-02,0.030181182453909734,92.0,2.98,1017.8
2013-01-03,-2.833333333333333,87.0,4.633333333333334,1018.6666666666666
2013-01-04,1.2666666666666657,71.33333333333333,1.2333333333333334,1017.1666666666666
2013-01-05,-1.166666666666667,86.83333333333333,3.7,1016.5
2013-01-06,-1.666666666666666,82.8,1.48,1018.0
2013-01-07,1.0,78.6,6.3,1020.0
2013-01-08,1.8571428571428577,63.71428571428572,7.142857142857143,1018.7142857142856
2013-01-09,7.0,51.25,12.5,1017.0
2013-01-10,2.1428571428571423,62.0,7.399999999999999,1015.6666666666666
2013-01-11,1.7142857142857135,51.285714285714285,10.571428571428571,1016.1428571428572
2013-01-12,3.0,74.0,13.228571428571428,1015.5714285714286
2013-01-13,0.1190476190476204,75.16666666666667,4.633333333333334,1013.3333333333334
2013-01-14,-1.166666666666666,88.16666666666667,0.6166666666666667,1015.1666666666666
2013-01-15,-1.1190476190476204,71.85714285714286,0.5285714285714286,1015.8571428571428
2013-01-16,1.0,86.66666666666667,0.0,1016.6666666666666
2013-01-17,1.7857142857142865,80.83333333333333,5.250000000000001,1015.8333333333334
2013-01-18,0.0,92.16666666666669,8.950000000000001,1014.5
2013-01-19,-4.0,76.66666666666667,5.883333333333333,1021.6666666666666
2013-01-20,-2.5476190476190474,75.28571428571429,8.471428571428572,1020.2857142857144
2013-01-21,-1.3000000000000007,77.0,2.22,1021.0
2013-01-22,-1.7857142857142865,79.66666666666667,3.083333333333333,1021.8
2013-01-23,2.8000000000000007,60.16666666666666,4.016666666666667,1020.5
2013-01-24,4.333333333333334,60.66666666666666,6.166666666666667,1020.5
2013-01-25,-1.75,67.0,5.55,1020.75
2013-01-26,-1.1666666666666679,64.16666666666667,6.800000000000001,1019.6666666666666
2013-01-27,0.6071428571428577,65.57142857142857,5.557142857142857,1018.1428571428572
2013-01-28,2.166666666666668,56.0,3.7,1017.8333333333334
2013-01-29,1.2678571428571423,65.5,3.2375,1016.625
2013-01-30,-0.1190476190476204,70.42857142857143,1.0571428571428572,1017.8571428571428
2013-01-31,2.0749999999999993,65.6,2.96,1018.4
2013-02-01,1.2857142857142865,73.0,2.22,1016.0
2013-02-02,0.08571428571428541,77.57142857142857,1.3285714285714287,1017.1428571428572
2013-02-03,2.0,65.57142857142857,1.8571428571428568,1015.2857142857144
2013-02-04,1.1428571428571423,74.28571428571429,11.114285714285714,1014.5714285714286
