date,meantemp,humidity,wind_speed,meanpressure
2013-09-09,0.764192139737991,0.5090759075907592,0.16347466487301926,0.1314751839980041
2016-02-18,0.4116448326055311,0.7227722772277229,0.12284857097741989,0.13282893202514412
2016-06-12,0.9017467248908293,0.2737211221122112,0.2170180009474183,0.13040943284683013
2013-07-12,0.6992358078602617,0.8455033003300332,0.13175035528185697,0.13056400744127522
2015-09-23,0.6915938864628819,0.5523927392739275,0.32389862624348653,0.13139382894829615
2014-11-27,0.37063318777292564,0.5827145214521453,0.0,0.1320934823757844
2015-05-22,0.9246724890829692,0.07013201320132015,0.296364282330649,0.1303199422921514
2016-11-10,0.5355005660682515,0.4241535264637576,0.07640753022088885,0.1323622553548195
2014-07-27,0.7860262008733622,0.6006600660066007,0.14803410705826622,0.13080807259039903
2016-06-06,0.8995633187772925,0.3729372937293731,0.2605400284225486,0.13076855728054088
2014-02-01,0.24454148471615714,0.7617574257425743,0.060397915679772624,0.13313482701204596
2017-04-23,0.8215065502183403,0.16254125412541257,0.2359663666508764,0.1308406146102822
2016-04-30,0.8272379912663752,0.14016089108910892,0.12346044528659406,0.13119044132402632
2016-12-28,0.3428896905259159,0.6308652604390874,0.08403188268490105,0.13259010189661025
2017-01-21,0.2870704385798366,0.663509829243794,0.3243877824233313,0.1332296233308361
2014-07-23,0.7527292576419211,0.6866749174917492,0.1921482709616296,0.13027112926232665
2016-10-09,0.7617467248908295,0.5287128712871288,0.07541449549976317,0.1313398091952901
2014-09-24,0.7221615720524015,0.45709570957095713,0.19185220274751302,0.13137755793835457
2013-12-22,0.2827510917030567,0.9306930693069309,0.03286357176693511,0.13295584590268852
2016-12-25,0.24454148471615714,0.9341584158415843,0.21518237801989581,0.1324319193825694
2013-09-02,0.7903930131004364,0.43234323432343225,0.36340258509846385,0.1310474888795395
2015-05-02,0.7374454148471613,0.30981848184818483,0.10421601136901944,0.13137755793835457
2015-12-17,0.19104803493449776,0.6953382838283829,0.021909047844623403,0.13276059378338947
2016-07-06,0.8334788937409021,0.5849284928492849,0.21029302294105706,0.13015614745873944
2016-12-19,0.3624454148471614,0.4928492849284929,0.2466671178182311,0.13283265111313078
2017-04-04,0.7621542940320231,0.212981298129813,0.3391757460918996,0.13150121761391065
2015-02-28,0.46615720524017445,0.37046204620462053,0.16461392704879207,0.13225619247520026
2016-01-07,0.34006550218340603,0.8498349834983498,0.0,0.13292330388280535
2016-08-24,0.7390829694323141,0.7607260726072609,0.1994133294464891,0.13088942764010694
2013-04-19,0.6812227074235805,0.2062706270627063,0.09406510117073831,0.13089872536007358
2013-10-05,0.6877729257641919,0.641914191419142,0.049443391757460924,0.13110095076934758
2014-10-05,0.7527292576419211,0.49319306930693074,0.0,0.13191450126642695
2014-03-12,0.427947598253275,0.640470297029703,0.15365940312648035,0.13267923873368154
2016-10-21,0.6849940452560538,0.4271677167716772,0.25332673011498225,0.1317000197717424
2016-02-26,0.51353711790393,0.48712871287128723,0.058739933680720044,0.13295910010467682
2015-04-30,0.8138646288209604,0.36179867986798686,0.3564661297963051,0.131084679759406
2013-05-19,0.8966521106259095,0.10286028602860284,0.37304594978683087,0.13052061808143098
2015-06-10,0.936135371179039,0.21782178217821782,0.16347466487301926,0.13051519441145046
2016-03-28,0.6093158660844248,0.4547854785478548,0.15506079267329861,0.13202154685090223
2015-03-03,0.3133187772925763,0.7978547854785479,0.13175035528185694,0.1323538185348498
2014-09-05,0.6266375545851526,0.8353960396039605,0.19747749881572713,0.13058260288120846
2016-10-07,0.7629694323144103,0.5374917491749176,0.3748223590715301,0.13150121761391065
2013-03-05,0.45469432314410463,0.5596122112211221,0.09859071530080532,0.13269550974362312
2013-08-18,0.6826783114992718,0.8132563256325633,0.029212063792831207,0.13058570212119733
2014-07-26,0.8100436681222705,0.5552805280528054,0.16994315490288964,0.13080807259039903
2014-04-08,0.6037117903930129,0.3285891089108911,0.30139744197063006,0.13191450126642695
2015-06-19,0.9132096069868993,0.3849009900990099,0.20310279488394126,0.1300758771430276
2013-05-26,0.9720524017467245,0.08976897689768976,0.2543818095689247,0.13032970489811638
2015-03-24,0.6037117903930129,0.6014851485148516,0.03286357176693511,0.13189823025648537
2014-02-17,0.2789301310043667,0.6087046204620463,0.30139744197063006,0.1328744908529806
2016-05-08,0.8905385735080056,0.26457645764576465,0.17274593399652613,0.13133633804650252
2015-03-01,0.3477074235807859,0.9162541254125414,0.350840833728091,0.13201212732607645
2013-05-09,0.8646288209606985,0.14521452145214522,0.2128307504906273,0.13067558008087465
2013-03-10,0.5240174672489081,0.5099009900990099,0.10015564728970698,0.1316053520775368
2013-07-20,0.6368267831149924,0.8921892189218925,0.1168482551713248,0.13045553404166463
2016-01-23,0.257914847161572,0.7213283828382839,0.07697773567029845,0.13314296251701677
2016-06-10,0.9211062590975252,0.3284928492849285,0.23877901468498344,0.130336213302093
2015-08-18,0.7068777292576417,0.6866749174917492,0.11546660350544767,0.13089872536007358
2015-01-08,0.12227074235807858,0.8599422442244224,0.08260303173851255,0.13305347196233805
2015-03-18,0.43558951965065484,0.6491336633663367,0.29044291804831834,0.1323212765149666
2015-08-31,0.7903930131004364,0.4735973597359737,0.319415307572579,0.13080264892041849
2017-03-09,0.4519650655021832,0.6427392739273928,0.1976043851932057,0.13152167259783717
2016-11-30,0.42396050882855496,0.769981345960683,0.10112660391736869,0.13272592945786174
2015-12-22,0.18340611353711786,0.7675330033003301,0.016579819990525817,0.13328126610152025
2016-03-15,0.5522561863173214,0.5256325632563257,0.20480025264487606,0.13249917289032798
2013-08-11,0.7336244541484713,0.7323982398239824,0.16106110847939367,0.13071587020073003
