date,meantemp,humidity,wind_speed,meanpressure
2013-01-01,0.1222707423580785,0.8209570957095711,0.0,0.1326033073539541
2013-01-02,0.0427947598253275,0.9075907590759078,0.0705826622453813,0.1328809992569572
2013-01-03,0.0356622998544395,0.8498349834983498,0.109742618032528,0.1329938115925522
2013-01-04,0.081513828238719,0.6688668866886689,0.0292120637928312,0.1327985594732531
2013-01-05,0.0,0.847909790979098,0.0876361913784936,0.1327117807535647
2013-01-06,0.0305676855895196,0.8013201320132014,0.0350544765513974,0.1329070328728637
2013-01-07,0.0305676855895196,0.7528052805280528,0.1492183799147323,0.1331673690319291
2013-01-08,0.0873362445414847,0.580858085808581,0.1691818366380185,0.1330000100725299
2013-01-09,0.2445414847161571,0.4368811881188119,0.2960682141165324,0.132776864793331
2013-01-10,0.1528384279475982,0.5610561056105612,0.1752723827569872,0.1326033073539541
2013-01-11,0.2969432314410479,0.4372937293729373,0.2503891182242674,0.1326652921537316
2013-01-12,0.2445414847161571,0.6996699669966997,0.3133247614536103,0.1325909103939986
2013-01-13,0.3005822416302764,0.7131463146314633,0.109742618032528,0.1322995818350445
2013-01-14,0.2088791848617175,0.8633113311331135,0.0146060318964156,0.1325382233141877
2013-01-15,0.2663755458515282,0.674917491749175,0.0125194559112133,0.1326281012738651
2013-01-16,0.2394468704512372,0.8459845984598462,0.0,0.1327334754334868
2013-01-17,0.3209606986899562,0.7786028602860287,0.1243486499289436,0.1326250020338762
2013-01-18,0.2394468704512372,0.90951595159516,0.2119848413074372,0.1324514445944993
2013-01-19,0.1986899563318776,0.7304730473047306,0.1393494394441812,0.1333843158311503
2013-01-20,0.1615720524017466,0.7145214521452147,0.20064965825269,0.1332045599117956
2013-01-21,0.1589519650655021,0.7343234323432344,0.0525817148270961,0.1332975371114618
2013-01-22,0.1069868995633187,0.7651265126512653,0.073030159482078,0.133401671575088
2013-01-23,0.2445414847161571,0.5398789878987899,0.0951365861361124,0.1332324530716954
2013-01-24,0.2394468704512372,0.5456545654565457,0.146060318964156,0.1332324530716954
2013-01-25,0.1910480349344977,0.6188118811881189,0.1314542870677404,0.1332649950915786
2013-01-26,0.2037845705967975,0.5860836083608362,0.1610611084793936,0.1331239796720849
2013-01-27,0.2096069868995632,0.6023102310231023,0.1316234689043784,0.132925628312797
2013-01-28,0.2700145560407568,0.4917491749174918,0.0876361913784936,0.1328853381929416
2013-01-29,0.248362445414847,0.6014851485148516,0.0766816674561819,0.1327280517635063
2013-01-30,0.2663755458515282,0.6584158415841586,0.0250389118224267,0.1328884374329305
2013-01-31,0.3117903930131003,0.6026402640264027,0.0701089531027948,0.1329591001046768
2013-02-01,0.3056768558951964,0.6881188118811882,0.0525817148270961,0.1326466967137983
2013-02-02,0.3144104803493448,0.740924092409241,0.0314678216146714,0.1327954602332643
2013-02-03,0.3668122270742356,0.6023102310231023,0.0439872775258848,0.1325537195141321
2013-02-04,0.3493449781659387,0.7029702970297032,0.2632469378087568,0.1324607423144659
2013-02-05,0.3247816593886461,0.9119224422442244,0.2303410705826622,0.1326955097436231
2013-02-06,0.3260553129548762,0.6688668866886689,0.2044844465498184,0.1329938115925522
2013-02-07,0.2934497816593885,0.5310231023102311,0.2543818095689247,0.1329851337205833
2013-02-08,0.2445414847161571,0.6584158415841586,0.219259660282872,0.1327954602332643
2013-02-09,0.2882096069868994,0.5528052805280529,0.219259660282872,0.1327582693533978
2013-02-10,0.2827510917030567,0.6707920792079208,0.082306963524396,0.1327931358032726
2013-02-11,0.3018558951965064,0.6592409240924093,0.1261250592136428,0.1327117807535647
2013-02-12,0.2852983988355166,0.6573157315731574,0.1756671403758092,0.1328419488330974
